,dwd_ord_bike_ride_info_openlock_time,dwd_ord_bike_ride_info_ride_time,dwd_ord_bike_ride_info_no_discount_cost,dwd_ord_bike_ride_info_discount_type,dwd_ord_bike_ride_info_ride_distance,dwd_ord_bike_ride_info_is_in_insurance,dwd_ord_bike_ride_info_create_channel,dwd_ord_bike_ride_info_end_channel,dwd_ord_bike_ride_info_account_type,dwd_ord_bike_ride_info_system_code,dwd_ord_bike_ride_info_lock_out_service_area,dwd_ord_bike_ride_info_out_of_sa_penalty,dwd_ord_bike_ride_info_penalty_operate_money,dwd_ord_bike_ride_info_in_forbidden_penalty,dwd_ord_bike_ride_info_in_forbidden_creditscore,dwd_ord_bike_ride_info_in_forbidden_operate_money,dwd_ord_bike_ride_info_open_lock_error_type,dwd_ord_bike_ride_info_in_forbidden_type,dwd_ord_bike_ride_info_ride_status,dwd_ord_bike_ride_info_start_type,dwd_ord_bike_ride_info_end_type,dwd_ord_bike_ride_info_start_over_region,dwd_ord_bike_ride_info_end_over_region,dwd_ord_bike_ride_info_start_over_bigregion,dwd_ord_bike_ride_info_end_over_bigregion,dwd_ord_bike_ride_info_pay_status
1551,16297.0,33.0,3.0,5.0,3898.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1552,3601.0,16.0,2.0,5.0,1846.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1553,1325.0,6.0,1.5,12.0,260.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1554,1811.0,109.0,8.0,5.0,13080.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1555,13521.0,12.0,1.0,5.0,158.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1556,1688.0,4.0,1.5,5.0,742.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1557,1029.0,4.0,1.5,5.0,46.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1558,2552.0,17.0,1.5,5.0,342.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1559,1708.0,59.0,4.0,5.0,6962.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1560,1796.0,64.0,4.5,5.0,7654.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1561,1883.0,1.0,1.5,10.0,4.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1562,2912.0,11.0,1.5,5.0,1320.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1563,4805.0,9.0,1.0,5.0,115.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1564,1633.0,1.0,1.5,10.0,90.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1565,2149.0,14.0,1.5,5.0,1578.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1566,1281.0,7.0,1.5,5.0,206.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1567,564.0,1.0,1.5,10.0,80.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1568,2028.0,5.0,1.5,5.0,30.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1569,17315.0,2.0,1.5,10.0,218.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1570,1191.0,10.0,1.5,5.0,1188.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1571,707.0,84.0,4.5,5.0,10014.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1572,1934.0,0.0,0.0,-1.0,0.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1573,1992.0,2.0,1.5,10.0,46.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1574,894.0,11.0,1.5,5.0,366.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1575,441.0,1.0,1.5,10.0,6.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1576,1314.0,89.0,4.5,12.0,614.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1577,914.0,1.0,1.5,10.0,23.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1578,17613.0,23.0,1.5,5.0,2680.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1579,1404.0,1.0,1.5,10.0,59.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1580,365.0,14.0,1.5,5.0,59.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1581,5625.0,86.0,4.5,5.0,713.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1582,1128.0,0.0,0.0,-1.0,0.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1583,1832.0,27.0,1.5,5.0,3126.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1584,3276.0,2.0,1.0,10.0,29.0,1.0,3.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1585,687.0,2.0,1.5,10.0,97.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1586,16109.0,110.0,6.0,5.0,13164.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1587,1381.0,1.0,1.5,10.0,46.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1588,1407.0,17.0,1.5,5.0,1934.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1589,1962.0,13.0,1.5,5.0,1506.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1590,1315.0,1.0,1.5,10.0,34.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1591,2324.0,1.0,1.5,10.0,116.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1592,2103.0,1.0,1.5,10.0,118.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1593,17177.0,1.0,1.5,10.0,84.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1594,401.0,5.0,1.5,5.0,512.0,1.0,0.0,5.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1595,2077.0,17.0,1.5,5.0,1988.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1596,1429.0,29.0,1.5,5.0,3382.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1597,4392.0,17.0,2.5,5.0,2020.0,1.0,0.0,1.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1598,1976.0,6.0,1.0,-1.0,1020.0,1.0,3.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1599,1265.0,51.0,3.0,5.0,6104.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1600,1212.0,1.0,1.5,10.0,120.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1601,1278.0,2.0,1.5,10.0,186.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1602,1648.0,14.0,1.5,5.0,1662.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1603,1463.0,90.0,4.5,5.0,10770.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1604,1191.0,8.0,1.5,5.0,872.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1605,3513.0,25.0,1.5,-1.0,2922.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1606,71901.0,1.0,1.5,10.0,2.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1607,3851.0,75.0,5.0,5.0,6055.0,1.0,3.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1608,664.0,10.0,1.5,5.0,159.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1609,124.0,106.0,6.0,5.0,712.0,1.0,1.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1610,1782.0,3.0,1.5,-1.0,304.0,1.0,0.0,2.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1611,877.0,33.0,3.0,12.0,1452.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1612,2176.0,14.0,1.5,5.0,1628.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1613,1203.0,44.0,3.0,5.0,358.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1614,16981.0,81.0,4.5,5.0,9696.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1615,1754.0,14.0,1.0,5.0,1672.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1616,54664.0,1.0,1.5,10.0,94.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1617,2125.0,104.0,6.0,5.0,12380.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1618,758.0,12.0,1.5,12.0,1204.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1619,398.0,11.0,1.5,5.0,1180.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1620,2373.0,2.0,1.5,10.0,158.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1621,18968.0,1.0,1.5,10.0,22.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1622,1052.0,1.0,1.0,10.0,62.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
1623,1604.0,3.0,1.5,5.0,322.0,1.0,0.0,5.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1624,1253.0,110.0,6.0,5.0,13086.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1625,962.0,1.0,1.5,10.0,96.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1626,3059.0,9.0,1.5,5.0,982.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1627,1443.0,16.0,1.5,5.0,1892.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1628,1493.0,30.0,1.5,5.0,3518.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1629,1806.0,24.0,1.5,5.0,2850.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1630,1195.0,62.0,4.5,5.0,7414.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1631,7423.0,44.0,3.0,5.0,5184.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1632,1787.0,9.0,1.5,5.0,982.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1633,1119.0,21.0,1.5,5.0,2452.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1634,2752.0,12.0,1.5,5.0,1406.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1635,15076.0,39.0,3.0,5.0,4622.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1636,1879.0,30.0,2.5,5.0,3528.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1637,1654.0,1.0,1.5,10.0,4.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1638,1366.0,36.0,3.0,5.0,4212.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1639,353.0,91.0,6.0,5.0,10846.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1640,1199.0,7.0,1.5,5.0,790.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1641,2172.0,1.0,1.5,10.0,6.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1642,2004.0,4.0,1.5,5.0,384.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1643,1167.0,6.0,1.5,-1.0,688.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1644,1732.0,30.0,2.0,5.0,1864.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-9.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1645,1898.0,8.0,1.5,5.0,844.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1646,19759.0,10.0,1.5,5.0,1094.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1647,2589.0,7.0,1.0,5.0,774.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1648,1448.0,7.0,1.5,5.0,752.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1649,2043.0,2.0,1.5,10.0,150.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1650,585.0,2.0,1.5,10.0,188.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1651,802.0,15.0,1.5,5.0,1722.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1652,1212.0,27.0,1.5,5.0,2902.0,1.0,0.0,3.0,0.0,61.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1653,811.0,32.0,3.0,5.0,3772.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1654,1017.0,7.0,1.5,5.0,752.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1655,4146.0,4.0,1.5,5.0,460.0,1.0,3.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
1656,1531.0,14.0,1.0,-1.0,1578.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1657,1483.0,1.0,1.5,10.0,104.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1658,4868.0,3.0,1.5,5.0,246.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1659,47991.0,61.0,5.5,5.0,7224.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1660,1562.0,16.0,1.5,5.0,549.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1661,1549.0,1.0,1.0,10.0,76.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1662,18698.0,21.0,2.5,5.0,2484.0,1.0,3.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1663,15686.0,20.0,1.5,5.0,2380.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1664,8191.0,14.0,1.0,5.0,1580.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1665,844.0,10.0,1.5,5.0,1128.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1666,2996.0,7.0,1.5,5.0,796.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1667,697.0,23.0,1.5,5.0,710.0,1.0,0.0,3.0,0.0,62.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1668,318.0,5.0,1.5,5.0,600.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1669,478.0,63.0,5.0,5.0,7516.0,1.0,0.0,3.0,0.0,65.0,0.0,-1.0,19.0,-1.0,-1.0,1.0,-10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
